source_text,plagiarized_text,label
The Earth's atmosphere protects us from harmful solar radiation.,Harmful solar radiation is blocked by the Earth's atmosphere.,1
Venus has a very thick atmosphere composed mostly of carbon dioxide.,"A thick atmosphere, mostly carbon dioxide, covers Venus.",1
The Eiffel Tower was designed by Gustave Eiffel.,Gustave Eiffel designed the Eiffel Tower.,1
Mars has the largest volcano in the solar system.,The largest volcano in the solar system is on Mars.,1
The Blue Whale is the largest animal ever known to have lived.,The largest known animal ever to have lived is the Blue Whale.,1
The Leaning Tower of Pisa is a freestanding bell tower.,A freestanding bell tower is the Leaning Tower of Pisa.,1
Shakespeare's plays are still performed today.,"Today, Shakespeare's plays are still performed.",1
The Pacific Ocean is the deepest ocean on Earth.,Earth's deepest ocean is the Pacific Ocean.,1
Florence Nightingale is known as the founder of modern nursing.,The founder of modern nursing is Florence Nightingale.,1
Electric cars produce zero emissions while driving.,"While driving, electric cars produce zero emissions.",1
The Statue of Liberty was a gift from France.,France gifted the Statue of Liberty.,1
The Amazon River is the second longest river in the world.,The world's second longest river is the Amazon River.,1
Charles Darwin developed the theory of evolution by natural selection.,The theory of evolution by natural selection was developed by Charles Darwin.,1
Mercury is the smallest planet in our solar system.,The smallest planet in our solar system is Mercury.,1
Lightning is a natural electrical discharge.,An electrical discharge occurring naturally is lightning.,1
The Leaning Tower of Pisa leans due to unstable foundation.,Unstable foundation causes the Leaning Tower of Pisa to lean.,1
DNA is the molecule that carries genetic information.,Genetic information is carried by the molecule known as DNA.,1
The human brain has approximately 86 billion neurons.,About 86 billion neurons are in the human brain.,1
The Amazon Rainforest is often called the 'lungs of the planet'.,The 'lungs of the planet' often refer to the Amazon Rainforest.,1
Venus has a surface temperature hot enough to melt lead.,The surface temperature of Venus is hot enough to melt lead.,1
Thomas Edison invented the phonograph.,The phonograph was invented by Thomas Edison.,1
Daily exercise promotes good health.,Good health is promoted by daily exercise.,0
Effective communication prevents misunderstandings.,Misunderstandings are prevented by effective communication.,0
Positive thinking can lead to better outcomes.,Better outcomes are achieved through positive thinking.,0
Learning a new language opens up opportunities.,Opportunities are opened up by learning a new language.,0
Teamwork leads to more efficient problem solving.,Problems are solved more efficiently through teamwork.,0
Time management is crucial for productivity.,Productivity relies on effective time management.,0
Balanced diets contribute to overall wellness.,Overall wellness is enhanced by balanced diets.,0
History helps us understand our present.,Understanding our present is aided by history.,0
Art can express complex emotions.,Complex emotions are expressed through art.,0
Sustainable practices protect our environment.,Our environment is protected by sustainable practices.,0
Critical thinking is essential in decision making.,Decision making is improved by critical thinking.,0
Good habits form the basis of a successful life.,A successful life is built on good habits.,0
Volunteering builds community connections.,Community connections are strengthened by volunteering.,0
Meditation can enhance mental clarity.,Mental clarity is improved by meditation.,0
Quality sleep is vital for overall health.,Overall health is supported by quality sleep.,0
Education broadens our perspective.,Our perspective is broadened by education.,0
Gardening can be a therapeutic activity.,Therapeutic benefits can be found in gardening.,0
Adventures make life more exciting.,Life becomes more exciting through adventures.,0
Technology is advancing at a rapid pace.,The pace of technological advancement is rapid.,0
Networking can lead to career opportunities.,Career opportunities arise through networking.,0
Sharks have existed for over 400 million years.,"For over 400 million years, sharks have existed.",1
Mount Everest is the highest peak in the world.,The world's highest peak is Mount Everest.,1
Bees can recognize human faces.,Human faces can be recognized by bees.,1
The Great Wall of China was built over several dynasties.,Several dynasties saw the building of the Great Wall of China.,1
The human body contains 206 bones.,206 bones are contained in the human body.,1
Albert Einstein's equation E=mc² is famous.,"The equation E=mc², by Albert Einstein, is famous.",1
Saturn's rings are made of ice and rock.,Ice and rock make up Saturn's rings.,1
The Milky Way galaxy is spiral-shaped.,A spiral shape describes the Milky Way galaxy.,1
The speed of light is the fastest speed in the universe.,The universe's fastest speed is the speed of light.,1
Shakespeare's works are considered literary classics.,Literary classics include Shakespeare's works.,1
The Pacific Ocean is larger than all the landmasses combined.,All landmasses combined are smaller than the Pacific Ocean.,1
Mount Everest is part of the Himalaya mountain range.,The Himalaya mountain range includes Mount Everest.,1
"The Great Wall of China is over 13,000 miles long.","Over 13,000 miles long is the Great Wall of China.",1
The Earth rotates on its axis once every 24 hours.,"Every 24 hours, the Earth rotates on its axis.",1
The Great Barrier Reef is a UNESCO World Heritage site.,A UNESCO World Heritage site is the Great Barrier Reef.,1
Julius Caesar was a Roman general and statesman.,A Roman general and statesman was Julius Caesar.,1
Albert Einstein was awarded the Nobel Prize in Physics in 1921.,"In 1921, the Nobel Prize in Physics was awarded to Albert Einstein.",1
The Earth's atmosphere consists of 78% nitrogen.,78% of the Earth's atmosphere consists of nitrogen.,1
The Leaning Tower of Pisa is located in Italy.,Italy is home to the Leaning Tower of Pisa.,1
The Amazon Rainforest produces 20% of the world's oxygen.,20% of the world's oxygen is produced by the Amazon Rainforest.,1
The Earth revolves around the Sun in 365 days.,"In 365 days, the Earth revolves around the Sun.",1
Venus has a surface covered with volcanoes and lava plains.,Volcanoes and lava plains cover the surface of Venus.,1
Sharks have multiple rows of teeth.,Multiple rows of teeth are possessed by sharks.,1
The human eye can distinguish approximately 10 million colors.,About 10 million colors can be distinguished by the human eye.,1
"Mount Everest's summit reaches an altitude of 29,032 feet.","An altitude of 29,032 feet is reached by Mount Everest's summit.",1
The Milky Way contains billions of stars.,Billions of stars are contained in the Milky Way.,1
Shakespeare's 'Romeo and Juliet' is a tragedy.,A tragedy is Shakespeare's 'Romeo and Juliet'.,1
"The Pacific Ocean has an average depth of 12,080 feet.","12,080 feet is the average depth of the Pacific Ocean.",1
Saturn is known for its prominent ring system.,A prominent ring system characterizes Saturn.,1
The Amazon River discharges more water than any other river.,More water is discharged by the Amazon River than any other.,1
The Earth's magnetic field protects us from solar wind.,Solar wind is deflected by the Earth's magnetic field.,1
Albert Einstein was a theoretical physicist.,A theoretical physicist was Albert Einstein.,1
Sharks are apex predators in the ocean.,"In the ocean, apex predators include sharks.",1
Mount Everest's height increases due to tectonic activity.,Tectonic activity causes an increase in Mount Everest's height.,1
Venus is the second planet from the Sun.,The second planet from the Sun is Venus.,1
DNA is a double-helix structure.,A double-helix structure describes DNA.,1
Thomas Edison was a prolific inventor.,A prolific inventor was Thomas Edison.,1
The Great Wall of China can be seen from space.,"From space, the Great Wall of China is visible.",1
The Pacific Ocean's name means 'peaceful ocean'.,The name of the Pacific Ocean means 'peaceful ocean'.,1
The Milky Way is part of the Local Group of galaxies.,The Local Group of galaxies includes the Milky Way.,1
Saturn's largest moon is Titan.,Titan is Saturn's largest moon.,1
The Great Barrier Reef is located off the coast of Australia.,Off the coast of Australia is the Great Barrier Reef.,1
Venus has a day longer than its year.,A day on Venus is longer than its year.,1
Sharks have been around for over 400 million years.,"For over 400 million years, sharks have existed.",1
The human brain is protected by the skull.,The skull protects the human brain.,1
Albert Einstein's theory of relativity revolutionized physics.,Physics was revolutionized by Albert Einstein's theory of relativity.,1
DNA carries genetic information.,Genetic information is carried by DNA.,1
Innovation drives the economy forward.,The economy progresses through innovation.,0
Education is the key to personal growth.,Personal growth hinges on education.,0
Nature walks can be very relaxing.,Walking in nature is a great way to relax.,0
Healthy relationships are built on trust.,Trust is the foundation of healthy relationships.,0
Creative hobbies can reduce stress.,Engaging in creative hobbies lowers stress levels.,0
Technology connects people globally.,People around the world are connected by technology.,0
Reading enhances cognitive abilities.,Cognitive skills are improved by reading.,0
Travel exposes you to new experiences.,New experiences come from traveling.,0
Volunteering gives a sense of fulfillment.,A sense of fulfillment is gained through volunteering.,0
Listening to music can boost your mood.,Your mood can be lifted by listening to music.,0
Reading regularly improves vocabulary.,Vocabulary is improved through regular reading.,0
Traveling broadens cultural understanding.,Cultural understanding is broadened by traveling.,0
Music can uplift one's mood.,One's mood can be uplifted by music.,0
Healthy relationships contribute to happiness.,Happiness is increased by healthy relationships.,0
Hobbies can reduce stress levels.,Stress levels are reduced by engaging in hobbies.,0
Regular check-ups maintain health.,Health is maintained through regular check-ups.,0
Exercise boosts mental health.,Mental health is boosted by exercise.,0
Creative writing fosters imagination.,Imagination is fostered by creative writing.,0
Public speaking skills are valuable.,Valuable skills include public speaking.,0
Cooking at home can be healthier.,Healthier meals can be made by cooking at home.,0
Social interactions can enhance well-being.,Well-being is enhanced by social interactions.,0
Learning history helps us avoid past mistakes.,Past mistakes are avoided by learning history.,0
Nature walks can be rejuvenating.,Rejuvenation can be found in nature walks.,0
Good financial habits lead to security.,Financial security is achieved through good habits.,0
Writing regularly can improve clarity of thought.,Clarity of thought is improved by regular writing.,0
Strong leadership inspires others.,Others are inspired by strong leadership.,0
Cultural diversity enriches communities.,Communities are enriched by cultural diversity.,0
Mindfulness practices improve focus.,Focus is improved by mindfulness practices.,0
Positive feedback boosts confidence.,Confidence is boosted by positive feedback.,0
Scientific research drives innovation.,Innovation is driven by scientific research.,0
Studying regularly improves academic performance.,Academic performance improves with regular studying.,0
A balanced diet promotes overall health.,Overall health is promoted by a balanced diet.,0
Meditation helps in reducing stress.,Stress is reduced by practicing meditation.,0
Team sports build cooperation skills.,Cooperation skills are built through team sports.,0
A good night's sleep enhances productivity.,Productivity is enhanced by a good night's sleep.,0
Recycling conserves natural resources.,Natural resources are conserved through recycling.,0
Reading fiction enhances creativity.,Creativity is enhanced by reading fiction.,0
Volunteering increases community engagement.,Community engagement is increased through volunteering.,0
Learning a new language improves cognitive abilities.,Cognitive abilities are improved by learning a new language.,0
Practicing gratitude boosts mental health.,Mental health is boosted by practicing gratitude.,0
Proper hydration is essential for bodily functions.,Bodily functions rely on proper hydration.,0
Artistic activities can be therapeutic.,Therapy can be found in artistic activities.,0
Regular exercise strengthens the immune system.,The immune system is strengthened by regular exercise.,0
Financial literacy leads to better money management.,Better money management is a result of financial literacy.,0
Spending time outdoors enhances well-being.,Well-being is enhanced by spending time outdoors.,0
Time management skills improve efficiency.,Efficiency is improved by time management skills.,0
Gardening can be a relaxing hobby.,Relaxation can be found in gardening.,0
Historical knowledge provides valuable insights.,Valuable insights are gained from historical knowledge.,0
Physical activity reduces the risk of chronic diseases.,The risk of chronic diseases is reduced by physical activity.,0
Effective communication strengthens relationships.,Relationships are strengthened by effective communication.,0
Yoga improves flexibility and balance.,Flexibility and balance are improved by yoga.,0
Good hygiene practices prevent illness.,Illness is prevented by good hygiene practices.,0
Critical thinking enhances problem-solving abilities.,Problem-solving abilities are enhanced by critical thinking.,0
Listening to music can be relaxing.,Relaxation can be achieved by listening to music.,0
Gardening provides a sense of accomplishment.,A sense of accomplishment is found in gardening.,0
Learning new skills boosts self-confidence.,Self-confidence is boosted by learning new skills.,0
Spending time with loved ones improves mental health.,Mental health is improved by spending time with loved ones.,0
Reading non-fiction enhances knowledge.,Knowledge is enhanced by reading non-fiction.,0
Playing board games can improve strategic thinking.,Strategic thinking is improved by playing board games.,0
Practicing mindfulness reduces anxiety.,Anxiety is reduced by practicing mindfulness.,0
Cooking can be a creative outlet.,Creativity can be expressed through cooking.,0
Traveling expands one's perspective.,Perspectives are expanded through traveling.,0
Writing in a journal clarifies thoughts.,Thoughts are clarified by writing in a journal.,0
Swimming is an excellent full-body workout.,A full-body workout can be achieved through swimming.,0
Reading to children supports their development.,Children's development is supported by reading to them.,0
Cycling is a great form of cardiovascular exercise.,Cardiovascular health benefits from cycling.,0
Public speaking can enhance leadership skills.,Leadership skills are enhanced by public speaking.,0
Photography encourages observation and creativity.,Observation and creativity are encouraged by photography.,0
Playing musical instruments enhances coordination.,Coordination is enhanced by playing musical instruments.,0
Meditation can improve concentration.,Concentration is improved by meditation.,0
Hiking connects people with nature.,Nature connections are made through hiking.,0
Learning to code develops logical thinking.,Logical thinking is developed by learning to code.,0
Reading science fiction stimulates imagination.,Imagination is stimulated by reading science fiction.,0
Knitting can be a soothing activity.,Soothing effects can be found in knitting.,0
Attending workshops facilitates skill development.,Skill development is facilitated by attending workshops.,0
Gardening teaches patience and persistence.,Patience and persistence are taught through gardening.,0
Using planners can enhance organizational skills.,Organizational skills are enhanced by using planners.,0
Walking daily improves cardiovascular health.,Cardiovascular health is improved by walking daily.,0
Painting allows for creative expression.,Creative expression is allowed through painting.,0
Learning history provides context for the present.,Context for the present is provided by learning history.,0
Exercising outdoors can boost mood.,Mood is boosted by exercising outdoors.,0
Listening actively improves communication.,Communication is improved by active listening.,0
Playing chess enhances strategic thinking.,Strategic thinking is enhanced by playing chess.,0
Practicing gratitude fosters a positive mindset.,A positive mindset is fostered by practicing gratitude.,0
Volunteering creates a sense of community.,A sense of community is created through volunteering.,0
Creative hobbies can alleviate stress.,Stress is alleviated by engaging in creative hobbies.,0
Writing essays improves argumentative skills.,Argumentative skills are improved by writing essays.,0
Keeping a journal can enhance self-awareness.,Self-awareness is enhanced by keeping a journal.,0
Dancing improves physical fitness.,Physical fitness is improved by dancing.,0
Reading biographies offers life lessons.,Life lessons are offered by reading biographies.,0
Mindfulness meditation enhances emotional regulation.,Emotional regulation is enhanced by mindfulness meditation.,0
Playing team sports builds camaraderie.,Camaraderie is built through playing team sports.,0
Gardening provides physical exercise.,Physical exercise is provided by gardening.,0
Learning a musical instrument can be fulfilling.,Fulfillment can be found in learning a musical instrument.,0
Playing strategy games develops critical thinking.,Critical thinking is developed by playing strategy games.,0
Attending seminars broadens knowledge.,Knowledge is broadened by attending seminars.,0
Painting can be a meditative activity.,Meditation can be found in painting.,0
Journaling can be a therapeutic activity.,Therapy can be found in journaling.,0
Socializing reduces feelings of loneliness.,Feelings of loneliness are reduced by socializing.,0
Cooking from scratch promotes healthier eating.,Healthier eating is promoted by cooking from scratch.,0
Gardening teaches responsibility and care.,Responsibility and care are taught through gardening.,0
Practicing yoga improves mental clarity.,Mental clarity is improved by practicing yoga.,0
Photography captures memories.,Memories are captured through photography.,0
Reading improves language skills.,Language skills are improved by reading.,0
Learning about different cultures enhances empathy.,Empathy is enhanced by learning about different cultures.,0
Practicing mindfulness reduces stress.,Stress is reduced by practicing mindfulness.,0
Regular exercise improves physical health.,Physical health is improved by regular exercise.,0
Listening to music can elevate mood.,Mood is elevated by listening to music.,0
Gardening provides a connection to nature.,A connection to nature is provided by gardening.,0
Writing essays enhances research skills.,Research skills are enhanced by writing essays.,0
Volunteering builds a sense of purpose.,A sense of purpose is built through volunteering.,0
Swimming provides a full-body workout.,A full-body workout is provided by swimming.,0
Cycling improves cardiovascular health.,Cardiovascular health is improved by cycling.,0
Cooking at home promotes family bonding.,Family bonding is promoted by cooking at home.,0
Learning history helps understand societal development.,Societal development is understood by learning history.,0
Reading fiction improves empathy.,Empathy is improved by reading fiction.,0
Playing musical instruments enhances creativity.,Creativity is enhanced by playing musical instruments.,0
Studying history helps in understanding the present.,Understanding the present is aided by studying history.,0
Listening to classical music can improve focus.,Focus is improved by listening to classical music.,0
Practicing yoga enhances physical flexibility.,Physical flexibility is enhanced by practicing yoga.,0
Volunteering fosters community spirit.,Community spirit is fostered by volunteering.,0
